event_id,name,clean_description,location_room,start_date_clean,start_time_clean,end_time_clean,duration,pre_reg_flag,paid_flag,laptop_flag,speakers_cleaned,session_type,keywords,skill_level
3708,Python 3: Data cleaning and visualization with Pandas and Matplotlib  (repeat session),"Now that you’ve got a handle on Pandas, it’s time to jump into some advanced topics. You know how to import a dataset, but what happens when you load the data and nothing looks right? We’ll walk through cleaning up a dirty dataset with Pandas. Then we’ll jump into the fun part: visualizing the data you’ve analyzed with Matplotlib. This session is good for: People who can load and perform basic summary and grouping functions in Pandas. ",Sheffield,2018-03-10,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Geoff Hing, APM Reports",Hands-on,"Programming, Data cleaning, Python",Intermediate
3709,Python: Let's scrape a website (repeat session),"This hands-on training will illustrate how Python can be used to grab a lot of data from a website at once, whether by pulling content from a page or interacting with forms. You’ll want to be comfortable writing loops in Python, though you won’t necessarily need to be able to write a function from scratch! This session is good for people who feel comfortable with Python’s data types and control flow (if/else, loops). Experience with HTML is a plus but not necessary. Note: It would be useful to attend the commons session ""How the Internet Works"" in advance if you’re not familiar with the topic already. ",Indiana/Iowa,2018-03-11,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Alex Richards, NerdWallet",Hands-on,"Programming, Web scraping, Python",Intermediate
3710,R 1: Intro to R and R Studio (repeat session),"Get a hands-on look at R, the powerful open-source programming language specifically designed to analyze data. In this class we'll explore Chicago municipal salary data, plus get a sneak peek at a couple of other cool things R can do in just a few lines of code. This session is good for: People who are comfortable working with data in a spreadsheet or database, and won't be afraid of typing into a command line. ",Sheffield,2018-03-10,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Sharon Machlis, International Data Group ",Hands-on,"Programming, R",Intermediate
3711,R 2: Data analysis and plotting in R (repeat session),"We'll use the tidyverse packages dplyr and ggplot2, learning how to sort, filter, group, summarize, join, and visualize to identify trends in your data. If you want to combine SQL-like analysis and charting in a single pipeline, this session is for you. This session is good for: People who have worked with data operations in SQL or Excel and would like to do the same in R. ",Northwestern/Ohio St,2018-03-10,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Bill Alpert, Barron's",Hands-on,"Programming, Data analysis, R",Intermediate
3712,R 3: Gathering and cleaning data in R (repeat session),"Learn how to use R to scrape data from web pages, access APIs and transform the results into usable data. This session will also focus on how to clean and structure the data you've gathered in preparation for analysis using tidyverse packages. This session is good for: People who have used R and have a basic understanding of how to retrieve data from APIs. ",Sheffield,2018-03-10,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"Larry Fenn, Associated Press",Hands-on,"Programming, Data cleaning, R",Intermediate
3713,Demo: Security tools for journalists (Security Track),"This demo aims to teach journalists with any knowledge base how to identify their unique threat model and develop a security protocol — regarding secure communication, data storage and browsing — accordingly. From addressing low-hanging fruit to mitigating sophisticated threats, the tools discussed in this session will introduce journalists to essential concepts in digital security and privacy. This session was planned in collaboration with the Freedom of the Press Foundation. ",Clark,2018-03-08,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Jorge Luis Sierra, Border Center for Journalists and Bloggers ",Demo,Security,General interest
3714,Finding needles in haystacks with fuzzy matching,"Fuzzy matching is a process for linking up names that are similar, but not quite the same. It has become an increasingly important part of data-led investigations as a way to identify connections between public figures, key people and companies that are relevant to a story. This class will cover how fuzzy matching typically fits into the investigative process, with some story examples. Max Harlow, who developed the CSV Match command line tool, will show you how to run some of the different types of fuzzy matching on some real datasets, including the pros and cons of each. This class is good for: Anyone frustrated by the joys of matching dirty data. It helps to be familiar with the command line but is not necessary. ",Lincolnshire,2018-03-10,11:30:00,12:30:00,1,FALSE,FALSE,FALSE,"Max Harlow, Financial Times",Hands-on,"Data analysis, Command line",Advanced
3715,Under pressure: Real life in real time with breaking news,"It’s become one of the hottest sessions at every CAR Conference. How would you and your newsroom fare in digging out little-known facts and information under the pressure of a breaking news deadline? One of the best ways to get better is to practice. This is a real-life scenario where you can learn to break news without leaving your computer. The skills learned in this session can also be used for turning daily general assignment stories when there’s not breaking news. This session regularly fills up and the tipsheet that comes with it is in high demand. If you’re interested, get there early to get a seat. ",Clark,2018-03-10,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Stephen Stock, NBC Bay Area ",Demo,Breaking news,Beginner
3717,Lightning Talks (Sponsored by the Knight Foundation),"Sometimes you don't need 45 minutes to explain a useful technique or interesting resource. Join your colleagues for a session of short (5-minute) talks about doing CAR, Web development or other related topics. The talks will be: Sensor Journalism in the Age of Trump’s EPA -- Kelly Calagna HELLO WORLD: How the English language failed international data journalism -- Jonathan Soma Good Copy Editors Make Good Data Journalists -- Justin Myers We Need Multiple Career Paths for News Nerds -- Matt Dempsey Immigrants working in the news industry -- Kai Teoh The news nerd guide to forming a union -- Jon Schleuss Hope for the best, prepare for the worst -- Alexandra Kanik I can’t believe it’s not georeferenced! How we made a scrolly eclipse map with rubber bands, screenshots and math. -- Denise Lu Real Talk: Alcohol, Journalism and What I Did About It -- Rachel Alexander I designed and built a dining room table; here's what it taught me about data -- Steven Rich ",Grand Ballroom I & II,2018-03-09,16:45:00,18:00:00,1.25,FALSE,FALSE,FALSE,"Sandhya Kambhampati, ProPublica Illinois",Panel,Lightning talks,General interest
3719,Philip Meyer Award Reception,Join fellow CAR attendees in celebrating the Philip Meyer Award Winners at a reception Friday night with light hor d'oeuvres and a cash bar beginning at 6:15 p.m. in Salon III. ,Grand Ballroom III,2018-03-09,18:15:00,19:30:00,1.25,FALSE,FALSE,FALSE,NA,Special,NA,General interest
3720,Reporting with data for business and economics (Hosted by Donald W. Reynolds National Center for Business Journalism),"Reporter Sarah Cohen, the Knight Chair in Data Journalism at Arizona State University’s Walter Cronkite School of Journalism and Mass Communication & Robert Gebeloff, The New York Times, will present data sources you can use to bolster your business and economic stories in this pre-conference workshop, sponsored by the Donald W. Reynolds National Center for Business Journalism. Business and financial figures continue to play an important role in stories on different beats throughout the newsroom. Cohen will demonstrate how to work with sources readily available to reporters, from government websites like bea.gov to tools like Social Explorer. You’ll learn what’s in different data sets, how to get them, what you can pull from them, what questions to ask of the data and ideas for stories on the business beat and beyond. ",Clark,2018-03-07,14:00:00,16:00:00,2,FALSE,FALSE,FALSE,"Sarah Cohen, ASU Walter Cronkite School of Journalism; Robert Gebeloff, The New York Times",Special,NA,NA
3721,Finding the story: Opioid data,"As the opioid abuse crisis has taken hold across the U.S., stories about addiction, overdoses and deaths have become relevant in almost any community. This session will lead you through data that can help you quantify the seriousness of the issue in your community and find individual stories that can help you put a face on the crisis. This class is good for: People comfortable working in Excel. ",Northwestern/Ohio St,2018-03-08,10:15:00,11:15:00,1,FALSE,FALSE,FALSE,"Ryann Grochowski Jones  & Charles Ornstein, ProPublica",Hands-on,"Drugs, Excel",Intermediate
3722,Life after Code: The Computational Journalism Workbench,"Workbench is a new data journalism tool that combines scraping, cleaning, monitoring and visualization. In this hands-on, no-coding tutorial, you’ll learn how to use the Workbench for several different newsroom tasks. Create embeddable charts that update when new data is released, monitor a variety of data sources for changes and build sharable, reproducible workflows to clean and explore data. No coding necessary, but programmers are welcome to come learn how they can build new modules to empower other journalists. *Please note: You must bring your own laptop to participate in this class. ",Grace,2018-03-08,11:30:00,12:30:00,1,FALSE,FALSE,TRUE,"Jonathan Stray, Columbia Journalism School",Hands-on,NA,NA
3723,Conversation: Women in the newsroom (Diversity Track),"This session will be an off-the-record discussion about being a woman in the newsroom. Some topics we'll bring up will include: Why is it that most of the people graduating from J-Schools are women yet newsrooms are still male-dominated? Why are women less likely to get promoted and feel way more undervalued in their work? Also, why newsrooms are so behind in having decent maternity policies? ",Halsted,2018-03-08,15:30:00,16:30:00,1,FALSE,FALSE,FALSE,"Disha Raychaudhuri, NJ Advance Media",Commons,Diversity,General interest
3724,Conversation: Journalists of color in the newsroom (Diversity Track),"Join an honest, off-the-record discussion on the challenges of being a journalist of color in newsrooms, which are mostly dominated by white people. And how can we, as JOCs, try to fix it from the inside? ",Halsted,2018-03-09,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Disha Raychaudhuri, NJ Advance Media",Commons,Diversity,General interest
3727,The IRE services you don't know about,"You've entered IRE contests, you've attended trainings, you're at this conference. But, did you know that you can hire IRE to do research for your stories? Did you know that the NICAR Data Library staff can help you clean data and analyze it for you? Learn more about everything IRE does for you. ",Addison,2018-03-10,08:30:00,08:50:00,0.33,FALSE,FALSE,FALSE,"Lauren Grandestaff & Charles Minshew, IRE/NICAR",Special,NA,General interest
3728,"Conversation: Cultural heritage data? Computational use, needs, and opportunities","The purpose of this session is to spark conversations about how library, archive and museum collections and data can optimally support data-driven journalism. Session organizers aim to discuss experiences attendees have had working with cultural heritage data. Based on that conversation, we hope to discuss features and capabilities that libraries, archives and museums might develop to encourage computational use of cultural heritage data. ",Halsted,2018-03-10,14:15:00,15:15:00,1,FALSE,FALSE,FALSE,"Laurie Allen, University of Pennsylvania; Thomas Padilla, University of Nevada - Las Vegas ",Commons,Archiving,General interest
3729,Investigating political influence in the Trump era (Election/Politics Track),"Learn how to get data to expose both the hidden and traditional influence-peddling of lobbyists toiling to persuade the White House and Congress. We will navigate the murky industry of foreign lobbying, explore the world of “Dark Money” in political nonprofits, help you uncover the “New Dark Money” filtering into the president’s pockets and show you a burgeoning new form of Astroturf lobbying that’s flooding government websites to influence decision-makers. ",Addison,2018-03-10,16:45:00,17:45:00,1,FALSE,FALSE,FALSE,"James Grimaldi, The Wall Street Journal; Andrew Lehren, NBC News; Megan Luther, Raycom Media (moderator); Robert Maguire, Center for Responsive Politics",Panel,Election & politics,General interest
3740,Conversation: Intro to BayesDB: Open-source AI that can help journalists search messy multivariate data,"Over the past ten years, researchers at MIT have been developing an open-source probabilistic AI software called BayesDB. BayesDB has the potential to allow users to answer a broad class of data science questions interactively, in seconds or minutes, without requiring statistical programming. Our team is currently working to understand how BayesDB can help journalists, with or without programming skills, identify and build their story. Specifically, we are in the process of developing tools for spreadsheet search, predictive modeling and time series forecasting. Come and learn more about our open-source probabilistic AI software and help provide feedback on how we can adapt BayesDB tools to better suit the needs and workflow of investigative journalists. ",Halsted,2018-03-08,09:00:00,10:00:00,1,FALSE,FALSE,FALSE,"Sara Rendtorff-Smith, MIT",NA,NA,NA
